CVE ID,Link to CVE,CVSS_Score,Confidentiality Impact,Integrity Impact,Availability Impact,Access Complexity,Authentication,Gained Access,Vulnerability Type(s),Year
CVE-2017-6809,https://www.cvedetails.com/cve/CVE-2017-6809/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2017
CVE-2017-6808,https://www.cvedetails.com/cve/CVE-2017-6808/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2017
CVE-2017-6807,https://www.cvedetails.com/cve/CVE-2017-6807/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2017
CVE-2017-6805,https://www.cvedetails.com/cve/CVE-2017-6805/,5.0,Partial,None,None,Low,Not required,None,Directory traversal,2017
CVE-2017-6804,https://www.cvedetails.com/cve/CVE-2017-6804/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2017
CVE-2017-6803,https://www.cvedetails.com/cve/CVE-2017-6803/,6.8,Partial,Partial,Partial,Medium,Not required,None,Execute Code,2017
CVE-2017-6803,https://www.cvedetails.com/cve/CVE-2017-6803/,6.8,Partial,Partial,Partial,Medium,Not required,None,CSRF,2017
CVE-2017-6799,https://www.cvedetails.com/cve/CVE-2017-6799/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2017
CVE-2017-6798,https://www.cvedetails.com/cve/CVE-2017-6798/,9.3,Complete,Complete,Complete,Medium,Not required,None,Execute Code,2017
CVE-2017-6797,https://www.cvedetails.com/cve/CVE-2017-6797/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2017
CVE-2017-6796,https://www.cvedetails.com/cve/CVE-2017-6796/,7.2,Complete,Complete,Complete,Low,Not required,None,Execute Code,2017
CVE-2017-6794,https://www.cvedetails.com/cve/CVE-2017-6794/,7.2,Complete,Complete,Complete,Low,Not required,None,Execute Code,2017
CVE-2017-6791,https://www.cvedetails.com/cve/CVE-2017-6791/,5.0,None,None,Partial,Low,Not required,None,Denial Of Service,2017
CVE-2017-6790,https://www.cvedetails.com/cve/CVE-2017-6790/,7.1,None,None,Complete,Medium,Not required,None,Denial Of Service,2017
CVE-2017-6789,https://www.cvedetails.com/cve/CVE-2017-6789/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2017
CVE-2017-6788,https://www.cvedetails.com/cve/CVE-2017-6788/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2017
CVE-2017-6786,https://www.cvedetails.com/cve/CVE-2017-6786/,4.6,Partial,Partial,Partial,Low,Not required,None,Obtain Information,2017
CVE-2017-6784,https://www.cvedetails.com/cve/CVE-2017-6784/,5.0,Partial,None,None,Low,Not required,None,Obtain Information,2017
CVE-2017-6781,https://www.cvedetails.com/cve/CVE-2017-6781/,4.6,Partial,Partial,Partial,Low,Not required,None,Gain privileges,2017
CVE-2017-6780,https://www.cvedetails.com/cve/CVE-2017-6780/,7.8,None,None,Complete,Low,Not required,None,Denial Of Service,2017
CVE-2017-6776,https://www.cvedetails.com/cve/CVE-2017-6776/,4.3,None,Partial,None,Medium,Not required,None,Execute Code,2017
CVE-2017-6776,https://www.cvedetails.com/cve/CVE-2017-6776/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2017
CVE-2017-6775,https://www.cvedetails.com/cve/CVE-2017-6775/,4.6,Partial,Partial,Partial,Low,Not required,None,Gain privileges,2017
CVE-2017-6773,https://www.cvedetails.com/cve/CVE-2017-6773/,4.6,Partial,Partial,Partial,Low,Not required,None,Execute Code,2017
CVE-2017-6773,https://www.cvedetails.com/cve/CVE-2017-6773/,4.6,Partial,Partial,Partial,Low,Not required,None,Bypass a restriction or similar,2017
CVE-2017-6771,https://www.cvedetails.com/cve/CVE-2017-6771/,5.0,Partial,None,None,Low,Not required,None,Obtain Information,2017
CVE-2017-6768,https://www.cvedetails.com/cve/CVE-2017-6768/,7.2,Complete,Complete,Complete,Low,Not required,None,Gain privileges,2017
CVE-2017-6766,https://www.cvedetails.com/cve/CVE-2017-6766/,5.0,None,Partial,None,Low,Not required,None,Bypass a restriction or similar,2017
CVE-2017-6765,https://www.cvedetails.com/cve/CVE-2017-6765/,4.3,None,Partial,None,Medium,Not required,None,Execute Code,2017
CVE-2017-6765,https://www.cvedetails.com/cve/CVE-2017-6765/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2017
CVE-2017-6763,https://www.cvedetails.com/cve/CVE-2017-6763/,5.0,None,None,Partial,Low,Not required,None,Denial Of Service,2017
CVE-2017-6762,https://www.cvedetails.com/cve/CVE-2017-6762/,4.3,None,Partial,None,Medium,Not required,None,Execute Code,2017
CVE-2017-6762,https://www.cvedetails.com/cve/CVE-2017-6762/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2017
CVE-2017-6761,https://www.cvedetails.com/cve/CVE-2017-6761/,4.3,None,Partial,None,Medium,Not required,None,Execute Code,2017
CVE-2017-6761,https://www.cvedetails.com/cve/CVE-2017-6761/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2017
CVE-2017-6756,https://www.cvedetails.com/cve/CVE-2017-6756/,6.8,Partial,Partial,Partial,Medium,Not required,None,CSRF,2017
CVE-2017-6755,https://www.cvedetails.com/cve/CVE-2017-6755/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2017
CVE-2017-6753,https://www.cvedetails.com/cve/CVE-2017-6753/,9.3,Complete,Complete,Complete,Medium,Not required,None,Execute Code,2017
CVE-2017-6753,https://www.cvedetails.com/cve/CVE-2017-6753/,9.3,Complete,Complete,Complete,Medium,Not required,None,Overflow,2017
CVE-2017-6752,https://www.cvedetails.com/cve/CVE-2017-6752/,5.0,Partial,None,None,Low,Not required,None,Obtain Information,2017
CVE-2017-6751,https://www.cvedetails.com/cve/CVE-2017-6751/,5.0,None,Partial,None,Low,Not required,None,Bypass a restriction or similar,2017
CVE-2017-6747,https://www.cvedetails.com/cve/CVE-2017-6747/,7.5,Partial,Partial,Partial,Low,Not required,None,Bypass a restriction or similar,2017
CVE-2017-6745,https://www.cvedetails.com/cve/CVE-2017-6745/,7.8,None,None,Complete,Low,Not required,None,Denial Of Service,2017
CVE-2017-6745,https://www.cvedetails.com/cve/CVE-2017-6745/,7.8,None,None,Complete,Low,Not required,None,Overflow,2017
CVE-2017-6735,https://www.cvedetails.com/cve/CVE-2017-6735/,7.2,Complete,Complete,Complete,Low,Not required,None,Execute Code,2017
CVE-2017-6733,https://www.cvedetails.com/cve/CVE-2017-6733/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2017
CVE-2017-6731,https://www.cvedetails.com/cve/CVE-2017-6731/,5.0,None,None,Partial,Low,Not required,None,Denial Of Service,2017
CVE-2017-6731,https://www.cvedetails.com/cve/CVE-2017-6731/,5.0,None,None,Partial,Low,Not required,None,Overflow,2017
CVE-2017-6730,https://www.cvedetails.com/cve/CVE-2017-6730/,5.0,Partial,None,None,Low,Not required,None,Obtain Information,2017
CVE-2017-6729,https://www.cvedetails.com/cve/CVE-2017-6729/,5.0,None,None,Partial,Low,Not required,None,Denial Of Service,2017
CVE-2017-6728,https://www.cvedetails.com/cve/CVE-2017-6728/,6.9,Complete,Complete,Complete,Medium,Not required,None,Execute Code,2017
CVE-2017-6727,https://www.cvedetails.com/cve/CVE-2017-6727/,5.0,None,None,Partial,Low,Not required,None,Denial Of Service,2017
CVE-2017-6725,https://www.cvedetails.com/cve/CVE-2017-6725/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2017
CVE-2017-6724,https://www.cvedetails.com/cve/CVE-2017-6724/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2017
CVE-2017-6721,https://www.cvedetails.com/cve/CVE-2017-6721/,5.0,None,None,Partial,Low,Not required,None,Denial Of Service,2017
CVE-2017-6719,https://www.cvedetails.com/cve/CVE-2017-6719/,7.2,Complete,Complete,Complete,Low,Not required,None,Execute Code,2017
CVE-2017-6714,https://www.cvedetails.com/cve/CVE-2017-6714/,10.0,Complete,Complete,Complete,Low,Not required,None,Execute Code,2017
CVE-2017-6708,https://www.cvedetails.com/cve/CVE-2017-6708/,7.5,Partial,Partial,Partial,Low,Not required,None,Execute Code,2017
CVE-2017-6708,https://www.cvedetails.com/cve/CVE-2017-6708/,7.5,Partial,Partial,Partial,Low,Not required,None,Obtain Information,2017
CVE-2017-6707,https://www.cvedetails.com/cve/CVE-2017-6707/,7.2,Complete,Complete,Complete,Low,Not required,None,Execute Code,2017
CVE-2017-6702,https://www.cvedetails.com/cve/CVE-2017-6702/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2017
CVE-2017-6701,https://www.cvedetails.com/cve/CVE-2017-6701/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2017
CVE-2017-6700,https://www.cvedetails.com/cve/CVE-2017-6700/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2017
CVE-2017-6699,https://www.cvedetails.com/cve/CVE-2017-6699/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2017
CVE-2017-6681,https://www.cvedetails.com/cve/CVE-2017-6681/,5.0,Partial,None,None,Low,Not required,None,Directory traversal,2017
CVE-2017-6678,https://www.cvedetails.com/cve/CVE-2017-6678/,7.8,None,None,Complete,Low,Not required,None,Denial Of Service,2017
CVE-2017-6675,https://www.cvedetails.com/cve/CVE-2017-6675/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2017
CVE-2017-6674,https://www.cvedetails.com/cve/CVE-2017-6674/,5.0,None,Partial,None,Low,Not required,None,Bypass a restriction or similar,2017
CVE-2017-6672,https://www.cvedetails.com/cve/CVE-2017-6672/,5.0,None,Partial,None,Low,Not required,None,Bypass a restriction or similar,2017
CVE-2017-6671,https://www.cvedetails.com/cve/CVE-2017-6671/,5.0,None,Partial,None,Low,Not required,None,Bypass a restriction or similar,2017
CVE-2017-6669,https://www.cvedetails.com/cve/CVE-2017-6669/,6.8,Partial,Partial,Partial,Medium,Not required,None,Execute Code,2017
CVE-2017-6669,https://www.cvedetails.com/cve/CVE-2017-6669/,6.8,Partial,Partial,Partial,Medium,Not required,None,Overflow,2017
CVE-2017-6667,https://www.cvedetails.com/cve/CVE-2017-6667/,10.0,Complete,Complete,Complete,Low,Not required,None,Execute Code,2017
CVE-2017-6663,https://www.cvedetails.com/cve/CVE-2017-6663/,6.1,None,None,Complete,Low,Not required,None,Denial Of Service,2017
CVE-2017-6661,https://www.cvedetails.com/cve/CVE-2017-6661/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2017
CVE-2017-6659,https://www.cvedetails.com/cve/CVE-2017-6659/,6.8,Partial,Partial,Partial,Medium,Not required,None,CSRF,2017
CVE-2017-6656,https://www.cvedetails.com/cve/CVE-2017-6656/,4.3,None,None,Partial,Medium,Not required,None,Denial Of Service,2017
CVE-2017-6654,https://www.cvedetails.com/cve/CVE-2017-6654/,4.3,None,Partial,None,Medium,Not required,None,Execute Code,2017
CVE-2017-6654,https://www.cvedetails.com/cve/CVE-2017-6654/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2017
CVE-2017-6653,https://www.cvedetails.com/cve/CVE-2017-6653/,5.0,None,None,Partial,Low,Not required,None,Denial Of Service,2017
CVE-2017-6652,https://www.cvedetails.com/cve/CVE-2017-6652/,5.0,Partial,None,None,Low,Not required,None,Directory traversal,2017
CVE-2017-6651,https://www.cvedetails.com/cve/CVE-2017-6651/,5.0,Partial,None,None,Low,Not required,None,Obtain Information,2017
CVE-2017-6648,https://www.cvedetails.com/cve/CVE-2017-6648/,7.8,None,None,Complete,Low,Not required,None,Denial Of Service,2017
CVE-2017-6647,https://www.cvedetails.com/cve/CVE-2017-6647/,5.0,Partial,None,None,Low,Not required,None,Obtain Information,2017
CVE-2017-6646,https://www.cvedetails.com/cve/CVE-2017-6646/,5.0,Partial,None,None,Low,Not required,None,Obtain Information,2017
CVE-2017-6645,https://www.cvedetails.com/cve/CVE-2017-6645/,5.0,Partial,None,None,Low,Not required,None,Obtain Information,2017
CVE-2017-6644,https://www.cvedetails.com/cve/CVE-2017-6644/,5.0,Partial,None,None,Low,Not required,None,Obtain Information,2017
CVE-2017-6643,https://www.cvedetails.com/cve/CVE-2017-6643/,5.0,Partial,None,None,Low,Not required,None,Obtain Information,2017
CVE-2017-6642,https://www.cvedetails.com/cve/CVE-2017-6642/,5.0,Partial,None,None,Low,Not required,None,Obtain Information,2017
CVE-2017-6641,https://www.cvedetails.com/cve/CVE-2017-6641/,7.8,None,None,Complete,Low,Not required,None,Denial Of Service,2017
CVE-2017-6640,https://www.cvedetails.com/cve/CVE-2017-6640/,10.0,Complete,Complete,Complete,Low,Not required,None,Gain privileges,2017
CVE-2017-6639,https://www.cvedetails.com/cve/CVE-2017-6639/,10.0,Complete,Complete,Complete,Low,Not required,None,Execute Code,2017
CVE-2017-6638,https://www.cvedetails.com/cve/CVE-2017-6638/,7.2,Complete,Complete,Complete,Low,Not required,None,Execute Code,2017
CVE-2017-6634,https://www.cvedetails.com/cve/CVE-2017-6634/,6.8,Partial,Partial,Partial,Medium,Not required,None,Gain privileges,2017
CVE-2017-6634,https://www.cvedetails.com/cve/CVE-2017-6634/,6.8,Partial,Partial,Partial,Medium,Not required,None,CSRF,2017
CVE-2017-6633,https://www.cvedetails.com/cve/CVE-2017-6633/,5.0,None,None,Partial,Low,Not required,None,Denial Of Service,2017
CVE-2017-6633,https://www.cvedetails.com/cve/CVE-2017-6633/,5.0,None,None,Partial,Low,Not required,None,Overflow,2017
CVE-2017-6632,https://www.cvedetails.com/cve/CVE-2017-6632/,7.8,None,None,Complete,Low,Not required,None,Denial Of Service,2017
CVE-2017-6631,https://www.cvedetails.com/cve/CVE-2017-6631/,7.8,None,None,Complete,Low,Not required,None,Denial Of Service,2017
CVE-2017-6630,https://www.cvedetails.com/cve/CVE-2017-6630/,7.8,None,None,Complete,Low,Not required,None,Denial Of Service,2017
CVE-2017-6629,https://www.cvedetails.com/cve/CVE-2017-6629/,5.0,Partial,None,None,Low,Not required,None,Directory traversal,2017
CVE-2017-6628,https://www.cvedetails.com/cve/CVE-2017-6628/,4.3,None,None,Partial,Medium,Not required,None,Denial Of Service,2017
CVE-2017-6627,https://www.cvedetails.com/cve/CVE-2017-6627/,5.0,None,None,Partial,Low,Not required,None,Denial Of Service,2017
CVE-2017-6626,https://www.cvedetails.com/cve/CVE-2017-6626/,5.0,Partial,None,None,Low,Not required,None,Obtain Information,2017
CVE-2017-6623,https://www.cvedetails.com/cve/CVE-2017-6623/,7.2,Complete,Complete,Complete,Low,Not required,None,Execute Code,2017
CVE-2017-6622,https://www.cvedetails.com/cve/CVE-2017-6622/,10.0,Complete,Complete,Complete,Low,Not required,None,Bypass a restriction or similar,2017
CVE-2017-6621,https://www.cvedetails.com/cve/CVE-2017-6621/,5.0,Partial,None,None,Low,Not required,None,Obtain Information,2017
CVE-2017-6620,https://www.cvedetails.com/cve/CVE-2017-6620/,5.0,Partial,None,None,Low,Not required,None,Bypass a restriction or similar,2017
CVE-2017-6613,https://www.cvedetails.com/cve/CVE-2017-6613/,5.0,None,None,Partial,Low,Not required,None,Denial Of Service,2017
CVE-2017-6612,https://www.cvedetails.com/cve/CVE-2017-6612/,5.0,None,Partial,None,Low,Not required,None,Overflow,2017
CVE-2017-6611,https://www.cvedetails.com/cve/CVE-2017-6611/,4.3,None,Partial,None,Medium,Not required,None,Execute Code,2017
CVE-2017-6611,https://www.cvedetails.com/cve/CVE-2017-6611/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2017
CVE-2017-6607,https://www.cvedetails.com/cve/CVE-2017-6607/,5.8,None,Partial,Partial,Medium,Not required,None,Denial Of Service,2017
CVE-2017-6606,https://www.cvedetails.com/cve/CVE-2017-6606/,6.9,Complete,Complete,Complete,Medium,Not required,None,Execute Code,2017
CVE-2017-6603,https://www.cvedetails.com/cve/CVE-2017-6603/,6.1,None,None,Complete,Low,Not required,None,Denial Of Service,2017
CVE-2017-6599,https://www.cvedetails.com/cve/CVE-2017-6599/,5.0,None,None,Partial,Low,Not required,None,Denial Of Service,2017
CVE-2017-6599,https://www.cvedetails.com/cve/CVE-2017-6599/,5.0,None,None,Partial,Low,Not required,None,Obtain Information,2017
CVE-2017-6598,https://www.cvedetails.com/cve/CVE-2017-6598/,7.2,Complete,Complete,Complete,Low,Not required,None,Execute Code,2017
CVE-2017-6596,https://www.cvedetails.com/cve/CVE-2017-6596/,4.3,None,None,Partial,Medium,Not required,None,Denial Of Service,2017
CVE-2017-6596,https://www.cvedetails.com/cve/CVE-2017-6596/,4.3,None,None,Partial,Medium,Not required,None,Overflow,2017
CVE-2017-6594,https://www.cvedetails.com/cve/CVE-2017-6594/,5.0,None,Partial,None,Low,Not required,None,Bypass a restriction or similar,2017
CVE-2017-6591,https://www.cvedetails.com/cve/CVE-2017-6591/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2017
CVE-2017-6590,https://www.cvedetails.com/cve/CVE-2017-6590/,6.9,Complete,Complete,Complete,Medium,Not required,None,Execute Code,2017
CVE-2017-6589,https://www.cvedetails.com/cve/CVE-2017-6589/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2017
CVE-2017-6562,https://www.cvedetails.com/cve/CVE-2017-6562/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2017
CVE-2017-6561,https://www.cvedetails.com/cve/CVE-2017-6561/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2017
CVE-2017-6560,https://www.cvedetails.com/cve/CVE-2017-6560/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2017
CVE-2017-6559,https://www.cvedetails.com/cve/CVE-2017-6559/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2017
CVE-2017-6558,https://www.cvedetails.com/cve/CVE-2017-6558/,5.0,Partial,None,None,Low,Not required,None,Bypass a restriction or similar,2017
CVE-2017-6553,https://www.cvedetails.com/cve/CVE-2017-6553/,10.0,Complete,Complete,Complete,Low,Not required,None,Overflow,2017
CVE-2017-6553,https://www.cvedetails.com/cve/CVE-2017-6553/,10.0,Complete,Complete,Complete,Low,Not required,None,Memory corruption,2017
CVE-2017-6551,https://www.cvedetails.com/cve/CVE-2017-6551/,7.5,Partial,Partial,Partial,Low,Not required,None,Denial Of Service,2017
CVE-2017-6551,https://www.cvedetails.com/cve/CVE-2017-6551/,7.5,Partial,Partial,Partial,Low,Not required,None,Execute Code,2017
CVE-2017-6550,https://www.cvedetails.com/cve/CVE-2017-6550/,7.5,Partial,Partial,Partial,Low,Not required,None,Execute Code,2017
CVE-2017-6550,https://www.cvedetails.com/cve/CVE-2017-6550/,7.5,Partial,Partial,Partial,Low,Not required,None,Sql Injection,2017
CVE-2017-6548,https://www.cvedetails.com/cve/CVE-2017-6548/,10.0,Complete,Complete,Complete,Low,Not required,None,Execute Code,2017
CVE-2017-6548,https://www.cvedetails.com/cve/CVE-2017-6548/,10.0,Complete,Complete,Complete,Low,Not required,None,Overflow,2017
CVE-2017-6547,https://www.cvedetails.com/cve/CVE-2017-6547/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2017
CVE-2017-6544,https://www.cvedetails.com/cve/CVE-2017-6544/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2017
CVE-2017-6542,https://www.cvedetails.com/cve/CVE-2017-6542/,7.5,Partial,Partial,Partial,Low,Not required,None,Overflow,2017
CVE-2017-6541,https://www.cvedetails.com/cve/CVE-2017-6541/,4.3,None,Partial,None,Medium,Not required,None,Execute Code,2017
CVE-2017-6541,https://www.cvedetails.com/cve/CVE-2017-6541/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2017
CVE-2017-6540,https://www.cvedetails.com/cve/CVE-2017-6540/,4.3,None,Partial,None,Medium,Not required,None,Execute Code,2017
CVE-2017-6540,https://www.cvedetails.com/cve/CVE-2017-6540/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2017
CVE-2017-6539,https://www.cvedetails.com/cve/CVE-2017-6539/,4.3,None,Partial,None,Medium,Not required,None,Execute Code,2017
CVE-2017-6539,https://www.cvedetails.com/cve/CVE-2017-6539/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2017
CVE-2017-6538,https://www.cvedetails.com/cve/CVE-2017-6538/,4.3,None,Partial,None,Medium,Not required,None,Execute Code,2017
CVE-2017-6538,https://www.cvedetails.com/cve/CVE-2017-6538/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2017
CVE-2017-6537,https://www.cvedetails.com/cve/CVE-2017-6537/,4.3,None,Partial,None,Medium,Not required,None,Execute Code,2017
CVE-2017-6537,https://www.cvedetails.com/cve/CVE-2017-6537/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2017
CVE-2017-6536,https://www.cvedetails.com/cve/CVE-2017-6536/,4.3,None,Partial,None,Medium,Not required,None,Execute Code,2017
CVE-2017-6536,https://www.cvedetails.com/cve/CVE-2017-6536/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2017
CVE-2017-6535,https://www.cvedetails.com/cve/CVE-2017-6535/,4.3,None,Partial,None,Medium,Not required,None,Execute Code,2017
CVE-2017-6535,https://www.cvedetails.com/cve/CVE-2017-6535/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2017
CVE-2017-6534,https://www.cvedetails.com/cve/CVE-2017-6534/,4.3,None,Partial,None,Medium,Not required,None,Execute Code,2017
CVE-2017-6534,https://www.cvedetails.com/cve/CVE-2017-6534/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2017
CVE-2017-6533,https://www.cvedetails.com/cve/CVE-2017-6533/,4.3,None,Partial,None,Medium,Not required,None,Execute Code,2017
CVE-2017-6533,https://www.cvedetails.com/cve/CVE-2017-6533/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2017
CVE-2017-6527,https://www.cvedetails.com/cve/CVE-2017-6527/,5.0,Partial,None,None,Low,Not required,None,Directory traversal,2017
CVE-2017-6526,https://www.cvedetails.com/cve/CVE-2017-6526/,10.0,Complete,Complete,Complete,Low,Not required,None,Execute Code,2017
CVE-2017-6520,https://www.cvedetails.com/cve/CVE-2017-6520/,6.4,Partial,None,Partial,Low,Not required,None,Denial Of Service,2017
CVE-2017-6520,https://www.cvedetails.com/cve/CVE-2017-6520/,6.4,Partial,None,Partial,Low,Not required,None,Obtain Information,2017
CVE-2017-6519,https://www.cvedetails.com/cve/CVE-2017-6519/,6.4,Partial,None,Partial,Low,Not required,None,Denial Of Service,2017
CVE-2017-6519,https://www.cvedetails.com/cve/CVE-2017-6519/,6.4,Partial,None,Partial,Low,Not required,None,Obtain Information,2017
CVE-2017-6518,https://www.cvedetails.com/cve/CVE-2017-6518/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2017
CVE-2017-6517,https://www.cvedetails.com/cve/CVE-2017-6517/,10.0,Complete,Complete,Complete,Low,Not required,None,Execute Code,2017
CVE-2017-6516,https://www.cvedetails.com/cve/CVE-2017-6516/,7.2,Complete,Complete,Complete,Low,Not required,None,Gain privileges,2017
CVE-2017-6511,https://www.cvedetails.com/cve/CVE-2017-6511/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2017
CVE-2017-6510,https://www.cvedetails.com/cve/CVE-2017-6510/,5.0,Partial,None,None,Low,Not required,None,Directory traversal,2017
CVE-2017-6509,https://www.cvedetails.com/cve/CVE-2017-6509/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2017
CVE-2017-6506,https://www.cvedetails.com/cve/CVE-2017-6506/,7.5,Partial,Partial,Partial,Low,Not required,None,Execute Code,2017
CVE-2017-6506,https://www.cvedetails.com/cve/CVE-2017-6506/,7.5,Partial,Partial,Partial,Low,Not required,None,Overflow,2017
CVE-2017-6503,https://www.cvedetails.com/cve/CVE-2017-6503/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2017
CVE-2017-6502,https://www.cvedetails.com/cve/CVE-2017-6502/,4.3,None,None,Partial,Medium,Not required,None,Overflow,2017
CVE-2017-6491,https://www.cvedetails.com/cve/CVE-2017-6491/,4.3,None,Partial,None,Medium,Not required,None,Execute Code,2017
CVE-2017-6491,https://www.cvedetails.com/cve/CVE-2017-6491/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2017
CVE-2017-6490,https://www.cvedetails.com/cve/CVE-2017-6490/,4.3,None,Partial,None,Medium,Not required,None,Execute Code,2017
CVE-2017-6490,https://www.cvedetails.com/cve/CVE-2017-6490/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2017
CVE-2017-6489,https://www.cvedetails.com/cve/CVE-2017-6489/,4.3,None,Partial,None,Medium,Not required,None,Execute Code,2017
CVE-2017-6489,https://www.cvedetails.com/cve/CVE-2017-6489/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2017
CVE-2017-6488,https://www.cvedetails.com/cve/CVE-2017-6488/,4.3,None,Partial,None,Medium,Not required,None,Execute Code,2017
CVE-2017-6488,https://www.cvedetails.com/cve/CVE-2017-6488/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2017
CVE-2017-6487,https://www.cvedetails.com/cve/CVE-2017-6487/,4.3,None,Partial,None,Medium,Not required,None,Execute Code,2017
CVE-2017-6487,https://www.cvedetails.com/cve/CVE-2017-6487/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2017
CVE-2017-6486,https://www.cvedetails.com/cve/CVE-2017-6486/,4.3,None,Partial,None,Medium,Not required,None,Execute Code,2017
CVE-2017-6486,https://www.cvedetails.com/cve/CVE-2017-6486/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2017
CVE-2017-6485,https://www.cvedetails.com/cve/CVE-2017-6485/,4.3,None,Partial,None,Medium,Not required,None,Execute Code,2017
CVE-2017-6485,https://www.cvedetails.com/cve/CVE-2017-6485/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2017
CVE-2017-6484,https://www.cvedetails.com/cve/CVE-2017-6484/,4.3,None,Partial,None,Medium,Not required,None,Execute Code,2017
CVE-2017-6484,https://www.cvedetails.com/cve/CVE-2017-6484/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2017
CVE-2017-6483,https://www.cvedetails.com/cve/CVE-2017-6483/,4.3,None,Partial,None,Medium,Not required,None,Execute Code,2017
CVE-2017-6483,https://www.cvedetails.com/cve/CVE-2017-6483/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2017
CVE-2017-6482,https://www.cvedetails.com/cve/CVE-2017-6482/,4.3,None,Partial,None,Medium,Not required,None,Execute Code,2017
CVE-2017-6482,https://www.cvedetails.com/cve/CVE-2017-6482/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2017
CVE-2017-6481,https://www.cvedetails.com/cve/CVE-2017-6481/,4.3,None,Partial,None,Medium,Not required,None,Execute Code,2017
CVE-2017-6481,https://www.cvedetails.com/cve/CVE-2017-6481/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2017
CVE-2017-6480,https://www.cvedetails.com/cve/CVE-2017-6480/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2017
CVE-2017-6479,https://www.cvedetails.com/cve/CVE-2017-6479/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2017
CVE-2017-6478,https://www.cvedetails.com/cve/CVE-2017-6478/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2017
CVE-2017-6465,https://www.cvedetails.com/cve/CVE-2017-6465/,7.5,Partial,Partial,Partial,Low,Not required,None,Execute Code,2017
