CVE ID,Link to CVE,CVSS Score,Confidentiality Impact,Integrity Impact,Availability Impact,Authentication,Gained Access,Vulnerability Type(s)
CVE-2015-3293,https://www.cvedetails.com/cve/CVE-2015-3293/,4.0,Partial,None,None,???,None,Obtain Information
CVE-2015-3292,https://www.cvedetails.com/cve/CVE-2015-3292/,10.0,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2015-3290,https://www.cvedetails.com/cve/CVE-2015-3290/,7.2,Complete,Complete,Complete,Not required,None,Gain privileges
CVE-2015-3289,https://www.cvedetails.com/cve/CVE-2015-3289/,4.0,None,None,Partial,???,None,Denial Of Service
CVE-2015-3287,https://www.cvedetails.com/cve/CVE-2015-3287/,4.0,None,None,Partial,Single system,None,Denial Of Service
CVE-2015-3287,https://www.cvedetails.com/cve/CVE-2015-3287/,4.0,None,None,Partial,Single system,None,Overflow
CVE-2015-3286,https://www.cvedetails.com/cve/CVE-2015-3286/,4.6,Partial,Partial,Partial,Not required,None,Denial Of Service
CVE-2015-3286,https://www.cvedetails.com/cve/CVE-2015-3286/,4.6,Partial,Partial,Partial,Not required,None,Overflow
CVE-2015-3283,https://www.cvedetails.com/cve/CVE-2015-3283/,6.8,Partial,Partial,Partial,Not required,None,-
CVE-2015-3282,https://www.cvedetails.com/cve/CVE-2015-3282/,4.3,Partial,None,None,Not required,None,Obtain Information
CVE-2015-3281,https://www.cvedetails.com/cve/CVE-2015-3281/,5.0,Partial,None,None,Not required,None,Overflow
CVE-2015-3281,https://www.cvedetails.com/cve/CVE-2015-3281/,5.0,Partial,None,None,Not required,None,Obtain Information
CVE-2015-3280,https://www.cvedetails.com/cve/CVE-2015-3280/,6.8,None,None,Complete,???,None,Denial Of Service
CVE-2015-3279,https://www.cvedetails.com/cve/CVE-2015-3279/,7.5,Partial,Partial,Partial,Not required,None,Denial Of Service
CVE-2015-3279,https://www.cvedetails.com/cve/CVE-2015-3279/,7.5,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2015-3279,https://www.cvedetails.com/cve/CVE-2015-3279/,7.5,Partial,Partial,Partial,Not required,None,Overflow
CVE-2015-3276,https://www.cvedetails.com/cve/CVE-2015-3276/,5.0,None,Partial,None,Not required,None,-
CVE-2015-3270,https://www.cvedetails.com/cve/CVE-2015-3270/,6.5,Partial,Partial,Partial,???,None,Gain privileges
CVE-2015-3269,https://www.cvedetails.com/cve/CVE-2015-3269/,5.0,Partial,None,None,Not required,None,Obtain Information
CVE-2015-3267,https://www.cvedetails.com/cve/CVE-2015-3267/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2015-3259,https://www.cvedetails.com/cve/CVE-2015-3259/,6.8,Complete,Complete,Complete,???,None,Overflow
CVE-2015-3259,https://www.cvedetails.com/cve/CVE-2015-3259/,6.8,Complete,Complete,Complete,???,None,Gain privileges
CVE-2015-3258,https://www.cvedetails.com/cve/CVE-2015-3258/,7.5,Partial,Partial,Partial,Not required,None,Denial Of Service
CVE-2015-3258,https://www.cvedetails.com/cve/CVE-2015-3258/,7.5,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2015-3258,https://www.cvedetails.com/cve/CVE-2015-3258/,7.5,Partial,Partial,Partial,Not required,None,Overflow
CVE-2015-3256,https://www.cvedetails.com/cve/CVE-2015-3256/,4.6,Partial,Partial,Partial,Not required,None,Denial Of Service
CVE-2015-3256,https://www.cvedetails.com/cve/CVE-2015-3256/,4.6,Partial,Partial,Partial,Not required,None,Gain privileges
CVE-2015-3256,https://www.cvedetails.com/cve/CVE-2015-3256/,4.6,Partial,Partial,Partial,Not required,None,Memory corruption
CVE-2015-3255,https://www.cvedetails.com/cve/CVE-2015-3255/,4.6,Partial,Partial,Partial,Not required,None,Gain privileges
CVE-2015-3253,https://www.cvedetails.com/cve/CVE-2015-3253/,7.5,Partial,Partial,Partial,Not required,None,Denial Of Service
CVE-2015-3253,https://www.cvedetails.com/cve/CVE-2015-3253/,7.5,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2015-3247,https://www.cvedetails.com/cve/CVE-2015-3247/,6.9,Complete,Complete,Complete,Not required,None,Denial Of Service
CVE-2015-3247,https://www.cvedetails.com/cve/CVE-2015-3247/,6.9,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2015-3247,https://www.cvedetails.com/cve/CVE-2015-3247/,6.9,Complete,Complete,Complete,Not required,None,Overflow
CVE-2015-3247,https://www.cvedetails.com/cve/CVE-2015-3247/,6.9,Complete,Complete,Complete,Not required,None,Memory corruption
CVE-2015-3246,https://www.cvedetails.com/cve/CVE-2015-3246/,7.2,Complete,Complete,Complete,Not required,None,Denial Of Service
CVE-2015-3246,https://www.cvedetails.com/cve/CVE-2015-3246/,7.2,Complete,Complete,Complete,Not required,None,Gain privileges
CVE-2015-3244,https://www.cvedetails.com/cve/CVE-2015-3244/,4.9,Partial,Partial,None,???,None,Obtain Information
CVE-2015-3241,https://www.cvedetails.com/cve/CVE-2015-3241/,6.8,None,None,Complete,???,None,Denial Of Service
CVE-2015-3240,https://www.cvedetails.com/cve/CVE-2015-3240/,4.3,None,None,Partial,Not required,None,Denial Of Service
CVE-2015-3238,https://www.cvedetails.com/cve/CVE-2015-3238/,5.8,Partial,None,Partial,Not required,None,Denial Of Service
CVE-2015-3238,https://www.cvedetails.com/cve/CVE-2015-3238/,5.8,Partial,None,Partial,Not required,None,Obtain Information
CVE-2015-3237,https://www.cvedetails.com/cve/CVE-2015-3237/,6.4,Partial,None,Partial,Not required,None,Denial Of Service
CVE-2015-3237,https://www.cvedetails.com/cve/CVE-2015-3237/,6.4,Partial,None,Partial,Not required,None,Obtain Information
CVE-2015-3236,https://www.cvedetails.com/cve/CVE-2015-3236/,5.0,Partial,None,None,Not required,None,Obtain Information
CVE-2015-3235,https://www.cvedetails.com/cve/CVE-2015-3235/,6.0,Partial,Partial,Partial,???,None,-
CVE-2015-3234,https://www.cvedetails.com/cve/CVE-2015-3234/,4.3,None,Partial,None,Not required,None,-
CVE-2015-3233,https://www.cvedetails.com/cve/CVE-2015-3233/,5.8,Partial,Partial,None,Not required,None,-
CVE-2015-3232,https://www.cvedetails.com/cve/CVE-2015-3232/,5.8,Partial,Partial,None,Not required,None,-
CVE-2015-3231,https://www.cvedetails.com/cve/CVE-2015-3231/,4.0,Partial,None,None,???,None,Obtain Information
CVE-2015-3230,https://www.cvedetails.com/cve/CVE-2015-3230/,7.5,Partial,Partial,Partial,Not required,None,-
CVE-2015-3228,https://www.cvedetails.com/cve/CVE-2015-3228/,6.8,Partial,Partial,Partial,Not required,None,Denial Of Service
CVE-2015-3228,https://www.cvedetails.com/cve/CVE-2015-3228/,6.8,Partial,Partial,Partial,Not required,None,Overflow
CVE-2015-3227,https://www.cvedetails.com/cve/CVE-2015-3227/,5.0,None,None,Partial,Not required,None,Denial Of Service
CVE-2015-3226,https://www.cvedetails.com/cve/CVE-2015-3226/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2015-3225,https://www.cvedetails.com/cve/CVE-2015-3225/,5.0,None,None,Partial,Not required,None,Denial Of Service
CVE-2015-3224,https://www.cvedetails.com/cve/CVE-2015-3224/,4.3,None,Partial,None,Not required,None,Bypass a restriction or similar
CVE-2015-3223,https://www.cvedetails.com/cve/CVE-2015-3223/,5.0,None,None,Partial,Not required,None,Denial Of Service
CVE-2015-3221,https://www.cvedetails.com/cve/CVE-2015-3221/,4.0,None,None,Partial,???,None,Denial Of Service
CVE-2015-3219,https://www.cvedetails.com/cve/CVE-2015-3219/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2015-3216,https://www.cvedetails.com/cve/CVE-2015-3216/,4.3,None,None,Partial,Not required,None,Denial Of Service
CVE-2015-3214,https://www.cvedetails.com/cve/CVE-2015-3214/,6.9,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2015-3214,https://www.cvedetails.com/cve/CVE-2015-3214/,6.9,Complete,Complete,Complete,Not required,None,Overflow
CVE-2015-3213,https://www.cvedetails.com/cve/CVE-2015-3213/,7.2,Complete,Complete,Complete,Not required,None,Bypass a restriction or similar
CVE-2015-3212,https://www.cvedetails.com/cve/CVE-2015-3212/,4.9,None,None,Complete,Not required,None,Denial Of Service
CVE-2015-3209,https://www.cvedetails.com/cve/CVE-2015-3209/,7.5,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2015-3209,https://www.cvedetails.com/cve/CVE-2015-3209/,7.5,Partial,Partial,Partial,Not required,None,Overflow
CVE-2015-3205,https://www.cvedetails.com/cve/CVE-2015-3205/,7.5,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2015-3204,https://www.cvedetails.com/cve/CVE-2015-3204/,5.0,None,None,Partial,Not required,None,Denial Of Service
CVE-2015-3203,https://www.cvedetails.com/cve/CVE-2015-3203/,7.5,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2015-3200,https://www.cvedetails.com/cve/CVE-2015-3200/,5.0,None,Partial,None,Not required,None,-
CVE-2015-3196,https://www.cvedetails.com/cve/CVE-2015-3196/,4.3,None,None,Partial,Not required,None,Denial Of Service
CVE-2015-3195,https://www.cvedetails.com/cve/CVE-2015-3195/,5.0,None,None,Partial,Not required,None,Obtain Information
CVE-2015-3194,https://www.cvedetails.com/cve/CVE-2015-3194/,5.0,None,None,Partial,Not required,None,Denial Of Service
CVE-2015-3193,https://www.cvedetails.com/cve/CVE-2015-3193/,5.0,Partial,None,None,Not required,None,Obtain Information
CVE-2015-3187,https://www.cvedetails.com/cve/CVE-2015-3187/,4.0,Partial,None,None,???,None,Obtain Information
CVE-2015-3185,https://www.cvedetails.com/cve/CVE-2015-3185/,4.3,None,Partial,None,Not required,None,Bypass a restriction or similar
CVE-2015-3184,https://www.cvedetails.com/cve/CVE-2015-3184/,5.0,Partial,None,None,Not required,None,Obtain Information
CVE-2015-3183,https://www.cvedetails.com/cve/CVE-2015-3183/,5.0,None,Partial,None,Not required,None,-
CVE-2015-3181,https://www.cvedetails.com/cve/CVE-2015-3181/,4.0,None,Partial,None,???,None,Bypass a restriction or similar
CVE-2015-3180,https://www.cvedetails.com/cve/CVE-2015-3180/,4.0,Partial,None,None,???,None,Obtain Information
CVE-2015-3176,https://www.cvedetails.com/cve/CVE-2015-3176/,4.3,Partial,None,None,Not required,None,Obtain Information
CVE-2015-3175,https://www.cvedetails.com/cve/CVE-2015-3175/,5.8,Partial,Partial,None,Not required,None,-
CVE-2015-3165,https://www.cvedetails.com/cve/CVE-2015-3165/,4.3,None,None,Partial,Not required,None,Denial Of Service
CVE-2015-3158,https://www.cvedetails.com/cve/CVE-2015-3158/,4.0,Partial,None,None,???,None,-
CVE-2015-3155,https://www.cvedetails.com/cve/CVE-2015-3155/,5.0,Partial,None,None,Not required,None,-
CVE-2015-3153,https://www.cvedetails.com/cve/CVE-2015-3153/,5.0,Partial,None,None,Not required,None,Obtain Information
CVE-2015-3148,https://www.cvedetails.com/cve/CVE-2015-3148/,5.0,None,Partial,None,Not required,None,-
CVE-2015-3145,https://www.cvedetails.com/cve/CVE-2015-3145/,7.5,Partial,Partial,Partial,Not required,None,Denial Of Service
CVE-2015-3145,https://www.cvedetails.com/cve/CVE-2015-3145/,7.5,Partial,Partial,Partial,Not required,None,Overflow
CVE-2015-3144,https://www.cvedetails.com/cve/CVE-2015-3144/,9.0,Complete,Complete,Complete,???,None,Denial Of Service
CVE-2015-3144,https://www.cvedetails.com/cve/CVE-2015-3144/,9.0,Complete,Complete,Complete,???,None,Overflow
CVE-2015-3143,https://www.cvedetails.com/cve/CVE-2015-3143/,5.0,None,Partial,None,Not required,None,-
CVE-2015-3141,https://www.cvedetails.com/cve/CVE-2015-3141/,6.8,Partial,Partial,Partial,Not required,None,Cross Site Scripting
CVE-2015-3141,https://www.cvedetails.com/cve/CVE-2015-3141/,6.8,Partial,Partial,Partial,Not required,None,CSRF
CVE-2015-3137,https://www.cvedetails.com/cve/CVE-2015-3137/,10.0,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2015-3136,https://www.cvedetails.com/cve/CVE-2015-3136/,10.0,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2015-3135,https://www.cvedetails.com/cve/CVE-2015-3135/,10.0,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2015-3135,https://www.cvedetails.com/cve/CVE-2015-3135/,10.0,Complete,Complete,Complete,Not required,None,Overflow
CVE-2015-3134,https://www.cvedetails.com/cve/CVE-2015-3134/,10.0,Complete,Complete,Complete,Not required,None,Denial Of Service
CVE-2015-3134,https://www.cvedetails.com/cve/CVE-2015-3134/,10.0,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2015-3134,https://www.cvedetails.com/cve/CVE-2015-3134/,10.0,Complete,Complete,Complete,Not required,None,Overflow
CVE-2015-3134,https://www.cvedetails.com/cve/CVE-2015-3134/,10.0,Complete,Complete,Complete,Not required,None,Memory corruption
CVE-2015-3133,https://www.cvedetails.com/cve/CVE-2015-3133/,10.0,Complete,Complete,Complete,Not required,None,Denial Of Service
CVE-2015-3133,https://www.cvedetails.com/cve/CVE-2015-3133/,10.0,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2015-3133,https://www.cvedetails.com/cve/CVE-2015-3133/,10.0,Complete,Complete,Complete,Not required,None,Overflow
CVE-2015-3133,https://www.cvedetails.com/cve/CVE-2015-3133/,10.0,Complete,Complete,Complete,Not required,None,Memory corruption
CVE-2015-3132,https://www.cvedetails.com/cve/CVE-2015-3132/,10.0,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2015-3131,https://www.cvedetails.com/cve/CVE-2015-3131/,10.0,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2015-3130,https://www.cvedetails.com/cve/CVE-2015-3130/,10.0,Complete,Complete,Complete,Not required,None,Denial Of Service
CVE-2015-3130,https://www.cvedetails.com/cve/CVE-2015-3130/,10.0,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2015-3130,https://www.cvedetails.com/cve/CVE-2015-3130/,10.0,Complete,Complete,Complete,Not required,None,Overflow
CVE-2015-3130,https://www.cvedetails.com/cve/CVE-2015-3130/,10.0,Complete,Complete,Complete,Not required,None,Memory corruption
CVE-2015-3129,https://www.cvedetails.com/cve/CVE-2015-3129/,10.0,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2015-3128,https://www.cvedetails.com/cve/CVE-2015-3128/,10.0,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2015-3127,https://www.cvedetails.com/cve/CVE-2015-3127/,10.0,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2015-3126,https://www.cvedetails.com/cve/CVE-2015-3126/,7.5,Partial,Partial,Partial,Not required,None,Denial Of Service
CVE-2015-3125,https://www.cvedetails.com/cve/CVE-2015-3125/,5.0,Partial,None,None,Not required,None,Bypass a restriction or similar
CVE-2015-3124,https://www.cvedetails.com/cve/CVE-2015-3124/,10.0,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2015-3123,https://www.cvedetails.com/cve/CVE-2015-3123/,10.0,Complete,Complete,Complete,Not required,None,Denial Of Service
CVE-2015-3123,https://www.cvedetails.com/cve/CVE-2015-3123/,10.0,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2015-3123,https://www.cvedetails.com/cve/CVE-2015-3123/,10.0,Complete,Complete,Complete,Not required,None,Overflow
CVE-2015-3123,https://www.cvedetails.com/cve/CVE-2015-3123/,10.0,Complete,Complete,Complete,Not required,None,Memory corruption
CVE-2015-3122,https://www.cvedetails.com/cve/CVE-2015-3122/,10.0,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2015-3121,https://www.cvedetails.com/cve/CVE-2015-3121/,10.0,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2015-3120,https://www.cvedetails.com/cve/CVE-2015-3120/,10.0,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2015-3119,https://www.cvedetails.com/cve/CVE-2015-3119/,10.0,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2015-3118,https://www.cvedetails.com/cve/CVE-2015-3118/,10.0,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2015-3117,https://www.cvedetails.com/cve/CVE-2015-3117/,10.0,Complete,Complete,Complete,Not required,None,Denial Of Service
CVE-2015-3117,https://www.cvedetails.com/cve/CVE-2015-3117/,10.0,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2015-3117,https://www.cvedetails.com/cve/CVE-2015-3117/,10.0,Complete,Complete,Complete,Not required,None,Overflow
CVE-2015-3117,https://www.cvedetails.com/cve/CVE-2015-3117/,10.0,Complete,Complete,Complete,Not required,None,Memory corruption
CVE-2015-3116,https://www.cvedetails.com/cve/CVE-2015-3116/,5.0,Partial,None,None,Not required,None,Bypass a restriction or similar
CVE-2015-3115,https://www.cvedetails.com/cve/CVE-2015-3115/,5.0,Partial,None,None,Not required,None,Bypass a restriction or similar
CVE-2015-3114,https://www.cvedetails.com/cve/CVE-2015-3114/,5.0,Partial,None,None,Not required,None,Bypass a restriction or similar
CVE-2015-3114,https://www.cvedetails.com/cve/CVE-2015-3114/,5.0,Partial,None,None,Not required,None,Obtain Information
CVE-2015-3113,https://www.cvedetails.com/cve/CVE-2015-3113/,10.0,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2015-3113,https://www.cvedetails.com/cve/CVE-2015-3113/,10.0,Complete,Complete,Complete,Not required,None,Overflow
CVE-2015-3112,https://www.cvedetails.com/cve/CVE-2015-3112/,10.0,Complete,Complete,Complete,Not required,None,Denial Of Service
CVE-2015-3112,https://www.cvedetails.com/cve/CVE-2015-3112/,10.0,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2015-3112,https://www.cvedetails.com/cve/CVE-2015-3112/,10.0,Complete,Complete,Complete,Not required,None,Overflow
CVE-2015-3112,https://www.cvedetails.com/cve/CVE-2015-3112/,10.0,Complete,Complete,Complete,Not required,None,Memory corruption
CVE-2015-3111,https://www.cvedetails.com/cve/CVE-2015-3111/,10.0,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2015-3111,https://www.cvedetails.com/cve/CVE-2015-3111/,10.0,Complete,Complete,Complete,Not required,None,Overflow
CVE-2015-3110,https://www.cvedetails.com/cve/CVE-2015-3110/,10.0,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2015-3110,https://www.cvedetails.com/cve/CVE-2015-3110/,10.0,Complete,Complete,Complete,Not required,None,Overflow
CVE-2015-3109,https://www.cvedetails.com/cve/CVE-2015-3109/,10.0,Complete,Complete,Complete,Not required,None,Denial Of Service
CVE-2015-3109,https://www.cvedetails.com/cve/CVE-2015-3109/,10.0,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2015-3109,https://www.cvedetails.com/cve/CVE-2015-3109/,10.0,Complete,Complete,Complete,Not required,None,Overflow
CVE-2015-3109,https://www.cvedetails.com/cve/CVE-2015-3109/,10.0,Complete,Complete,Complete,Not required,None,Memory corruption
CVE-2015-3108,https://www.cvedetails.com/cve/CVE-2015-3108/,5.0,Partial,None,None,Not required,None,Bypass a restriction or similar
CVE-2015-3108,https://www.cvedetails.com/cve/CVE-2015-3108/,5.0,Partial,None,None,Not required,None,Obtain Information
CVE-2015-3107,https://www.cvedetails.com/cve/CVE-2015-3107/,10.0,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2015-3106,https://www.cvedetails.com/cve/CVE-2015-3106/,10.0,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2015-3105,https://www.cvedetails.com/cve/CVE-2015-3105/,10.0,Complete,Complete,Complete,Not required,None,Denial Of Service
CVE-2015-3105,https://www.cvedetails.com/cve/CVE-2015-3105/,10.0,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2015-3105,https://www.cvedetails.com/cve/CVE-2015-3105/,10.0,Complete,Complete,Complete,Not required,None,Overflow
CVE-2015-3105,https://www.cvedetails.com/cve/CVE-2015-3105/,10.0,Complete,Complete,Complete,Not required,None,Memory corruption
CVE-2015-3104,https://www.cvedetails.com/cve/CVE-2015-3104/,10.0,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2015-3104,https://www.cvedetails.com/cve/CVE-2015-3104/,10.0,Complete,Complete,Complete,Not required,None,Overflow
CVE-2015-3103,https://www.cvedetails.com/cve/CVE-2015-3103/,10.0,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2015-3102,https://www.cvedetails.com/cve/CVE-2015-3102/,5.0,Partial,None,None,Not required,None,Bypass a restriction or similar
CVE-2015-3102,https://www.cvedetails.com/cve/CVE-2015-3102/,5.0,Partial,None,None,Not required,None,Obtain Information
CVE-2015-3101,https://www.cvedetails.com/cve/CVE-2015-3101/,4.3,None,um Integrity via unspecified vectors.	,None,Not required,None,-
CVE-2015-3100,https://www.cvedetails.com/cve/CVE-2015-3100/,10.0,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2015-3100,https://www.cvedetails.com/cve/CVE-2015-3100/,10.0,Complete,Complete,Complete,Not required,None,Overflow
CVE-2015-3099,https://www.cvedetails.com/cve/CVE-2015-3099/,5.0,Partial,None,None,Not required,None,Bypass a restriction or similar
CVE-2015-3099,https://www.cvedetails.com/cve/CVE-2015-3099/,5.0,Partial,None,None,Not required,None,Obtain Information
CVE-2015-3098,https://www.cvedetails.com/cve/CVE-2015-3098/,5.0,Partial,None,None,Not required,None,Bypass a restriction or similar
CVE-2015-3098,https://www.cvedetails.com/cve/CVE-2015-3098/,5.0,Partial,None,None,Not required,None,Obtain Information
CVE-2015-3097,https://www.cvedetails.com/cve/CVE-2015-3097/,5.0,Partial,None,None,Not required,None,Obtain Information
CVE-2015-3096,https://www.cvedetails.com/cve/CVE-2015-3096/,6.8,Partial,Partial,Partial,Not required,None,Bypass a restriction or similar
CVE-2015-3095,https://www.cvedetails.com/cve/CVE-2015-3095/,10.0,Complete,Complete,Complete,Not required,None,Denial Of Service
CVE-2015-3095,https://www.cvedetails.com/cve/CVE-2015-3095/,10.0,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2015-3095,https://www.cvedetails.com/cve/CVE-2015-3095/,10.0,Complete,Complete,Complete,Not required,None,Overflow
CVE-2015-3095,https://www.cvedetails.com/cve/CVE-2015-3095/,10.0,Complete,Complete,Complete,Not required,None,Memory corruption
CVE-2015-3093,https://www.cvedetails.com/cve/CVE-2015-3093/,10.0,Complete,Complete,Complete,Not required,None,Denial Of Service
CVE-2015-3093,https://www.cvedetails.com/cve/CVE-2015-3093/,10.0,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2015-3093,https://www.cvedetails.com/cve/CVE-2015-3093/,10.0,Complete,Complete,Complete,Not required,None,Overflow
CVE-2015-3093,https://www.cvedetails.com/cve/CVE-2015-3093/,10.0,Complete,Complete,Complete,Not required,None,Memory corruption
CVE-2015-3092,https://www.cvedetails.com/cve/CVE-2015-3092/,5.0,Partial,None,None,Not required,None,Bypass a restriction or similar
CVE-2015-3092,https://www.cvedetails.com/cve/CVE-2015-3092/,5.0,Partial,None,None,Not required,None,Obtain Information
CVE-2015-3091,https://www.cvedetails.com/cve/CVE-2015-3091/,5.0,Partial,None,None,Not required,None,Bypass a restriction or similar
CVE-2015-3091,https://www.cvedetails.com/cve/CVE-2015-3091/,5.0,Partial,None,None,Not required,None,Obtain Information
CVE-2015-3090,https://www.cvedetails.com/cve/CVE-2015-3090/,10.0,Complete,Complete,Complete,Not required,None,Denial Of Service
CVE-2015-3090,https://www.cvedetails.com/cve/CVE-2015-3090/,10.0,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2015-3090,https://www.cvedetails.com/cve/CVE-2015-3090/,10.0,Complete,Complete,Complete,Not required,None,Overflow
CVE-2015-3090,https://www.cvedetails.com/cve/CVE-2015-3090/,10.0,Complete,Complete,Complete,Not required,None,Memory corruption
CVE-2015-3089,https://www.cvedetails.com/cve/CVE-2015-3089/,10.0,Complete,Complete,Complete,Not required,None,Denial Of Service
CVE-2015-3089,https://www.cvedetails.com/cve/CVE-2015-3089/,10.0,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2015-3089,https://www.cvedetails.com/cve/CVE-2015-3089/,10.0,Complete,Complete,Complete,Not required,None,Overflow
CVE-2015-3089,https://www.cvedetails.com/cve/CVE-2015-3089/,10.0,Complete,Complete,Complete,Not required,None,Memory corruption
CVE-2015-3088,https://www.cvedetails.com/cve/CVE-2015-3088/,10.0,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2015-3088,https://www.cvedetails.com/cve/CVE-2015-3088/,10.0,Complete,Complete,Complete,Not required,None,Overflow
CVE-2015-3087,https://www.cvedetails.com/cve/CVE-2015-3087/,10.0,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2015-3087,https://www.cvedetails.com/cve/CVE-2015-3087/,10.0,Complete,Complete,Complete,Not required,None,Overflow
CVE-2015-3086,https://www.cvedetails.com/cve/CVE-2015-3086/,10.0,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2015-3085,https://www.cvedetails.com/cve/CVE-2015-3085/,6.4,None,Partial,Partial,Not required,None,Bypass a restriction or similar
CVE-2015-3084,https://www.cvedetails.com/cve/CVE-2015-3084/,10.0,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2015-3083,https://www.cvedetails.com/cve/CVE-2015-3083/,6.4,None,Partial,Partial,Not required,None,Bypass a restriction or similar
CVE-2015-3082,https://www.cvedetails.com/cve/CVE-2015-3082/,6.4,None,Partial,Partial,Not required,None,Bypass a restriction or similar
CVE-2015-3081,https://www.cvedetails.com/cve/CVE-2015-3081/,4.3,None,Partial,None,Not required,None,Bypass a restriction or similar
CVE-2015-3080,https://www.cvedetails.com/cve/CVE-2015-3080/,10.0,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2015-3079,https://www.cvedetails.com/cve/CVE-2015-3079/,5.0,Partial,None,None,Not required,None,Bypass a restriction or similar
CVE-2015-3079,https://www.cvedetails.com/cve/CVE-2015-3079/,5.0,Partial,None,None,Not required,None,Obtain Information
CVE-2015-3078,https://www.cvedetails.com/cve/CVE-2015-3078/,10.0,Complete,Complete,Complete,Not required,None,Denial Of Service
CVE-2015-3078,https://www.cvedetails.com/cve/CVE-2015-3078/,10.0,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2015-3078,https://www.cvedetails.com/cve/CVE-2015-3078/,10.0,Complete,Complete,Complete,Not required,None,Overflow
CVE-2015-3078,https://www.cvedetails.com/cve/CVE-2015-3078/,10.0,Complete,Complete,Complete,Not required,None,Memory corruption
CVE-2015-3077,https://www.cvedetails.com/cve/CVE-2015-3077/,10.0,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2015-3076,https://www.cvedetails.com/cve/CVE-2015-3076/,10.0,Complete,Complete,Complete,Not required,None,Denial Of Service
CVE-2015-3076,https://www.cvedetails.com/cve/CVE-2015-3076/,10.0,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2015-3076,https://www.cvedetails.com/cve/CVE-2015-3076/,10.0,Complete,Complete,Complete,Not required,None,Overflow
CVE-2015-3076,https://www.cvedetails.com/cve/CVE-2015-3076/,10.0,Complete,Complete,Complete,Not required,None,Memory corruption
CVE-2015-3075,https://www.cvedetails.com/cve/CVE-2015-3075/,10.0,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2015-3074,https://www.cvedetails.com/cve/CVE-2015-3074/,10.0,Complete,Complete,Complete,Not required,None,Bypass a restriction or similar
CVE-2015-3073,https://www.cvedetails.com/cve/CVE-2015-3073/,10.0,Complete,Complete,Complete,Not required,None,Bypass a restriction or similar
CVE-2015-3072,https://www.cvedetails.com/cve/CVE-2015-3072/,10.0,Complete,Complete,Complete,Not required,None,Bypass a restriction or similar
CVE-2015-3071,https://www.cvedetails.com/cve/CVE-2015-3071/,10.0,Complete,Complete,Complete,Not required,None,Bypass a restriction or similar
