CVE ID,Link to CVE,CVSS Score,Confidentiality Impact,Integrity Impact,Availability Impact,Authentication,Gained Access,Vulnerability Type(s)
CVE-2015-5395,https://www.cvedetails.com/cve/CVE-2015-5395/,6.8,Partial,Partial,Partial,Not required,None,CSRF
CVE-2015-5383,https://www.cvedetails.com/cve/CVE-2015-5383/,5.0,Partial,None,None,Not required,None,Obtain Information
CVE-2015-5382,https://www.cvedetails.com/cve/CVE-2015-5382/,4.0,Partial,None,None,???,None,Obtain Information
CVE-2015-5381,https://www.cvedetails.com/cve/CVE-2015-5381/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2015-5378,https://www.cvedetails.com/cve/CVE-2015-5378/,5.0,Partial,None,None,Not required,None,Obtain Information
CVE-2015-5376,https://www.cvedetails.com/cve/CVE-2015-5376/,7.5,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2015-5376,https://www.cvedetails.com/cve/CVE-2015-5376/,7.5,Partial,Partial,Partial,Not required,None,Sql Injection
CVE-2015-5327,https://www.cvedetails.com/cve/CVE-2015-5327/,4.0,Partial,None,None,???,None,-
CVE-2015-5300,https://www.cvedetails.com/cve/CVE-2015-5300/,5.0,None,None,Partial,Not required,None,Denial Of Service
CVE-2015-5293,https://www.cvedetails.com/cve/CVE-2015-5293/,4.3,Partial,None,None,Not required,None,-
CVE-2015-5284,https://www.cvedetails.com/cve/CVE-2015-5284/,5.0,Partial,None,None,Not required,None,Obtain Information
CVE-2015-5282,https://www.cvedetails.com/cve/CVE-2015-5282/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2015-5263,https://www.cvedetails.com/cve/CVE-2015-5263/,6.8,Partial,Partial,Partial,Not required,None,-
CVE-2015-5258,https://www.cvedetails.com/cve/CVE-2015-5258/,6.8,Partial,Partial,Partial,Not required,None,CSRF
CVE-2015-5248,https://www.cvedetails.com/cve/CVE-2015-5248/,4.3,None,Partial,None,Not required,None,-
CVE-2015-5246,https://www.cvedetails.com/cve/CVE-2015-5246/,6.8,Partial,Partial,Partial,functionality in Foreman might allow remote attackers with knowledge of old passwords to gain ac,None,-
CVE-2015-5244,https://www.cvedetails.com/cve/CVE-2015-5244/,7.5,Partial,Partial,Partial,Not required,None,Bypass a restriction or similar
CVE-2015-5241,https://www.cvedetails.com/cve/CVE-2015-5241/,5.8,Partial,Partial,None,Not required,None,-
CVE-2015-5237,https://www.cvedetails.com/cve/CVE-2015-5237/,6.5,Partial,Partial,Partial,???,None,Overflow
CVE-2015-5232,https://www.cvedetails.com/cve/CVE-2015-5232/,9.3,Complete,Complete,Complete,Not required,None,-
CVE-2015-5227,https://www.cvedetails.com/cve/CVE-2015-5227/,6.8,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2015-5224,https://www.cvedetails.com/cve/CVE-2015-5224/,7.5,Partial,Partial,Partial,Not required,None,-
CVE-2015-5221,https://www.cvedetails.com/cve/CVE-2015-5221/,4.3,None,None,Partial,Not required,None,Denial Of Service
CVE-2015-5219,https://www.cvedetails.com/cve/CVE-2015-5219/,5.0,None,None,Partial,Not required,None,Denial Of Service
CVE-2015-5211,https://www.cvedetails.com/cve/CVE-2015-5211/,9.3,Complete,Complete,Complete,Not required,None,-
CVE-2015-5209,https://www.cvedetails.com/cve/CVE-2015-5209/,5.0,None,Partial,None,Not required,None,-
CVE-2015-5206,https://www.cvedetails.com/cve/CVE-2015-5206/,10.0,Complete,Complete,Complete,Not required,None,-
CVE-2015-5203,https://www.cvedetails.com/cve/CVE-2015-5203/,4.3,None,None,Partial,Not required,None,Denial Of Service
CVE-2015-5202,https://www.cvedetails.com/cve/CVE-2015-5202/,6.5,Partial,Partial,Partial,???,None,-
CVE-2015-5195,https://www.cvedetails.com/cve/CVE-2015-5195/,5.0,None,None,Partial,Not required,None,Denial Of Service
CVE-2015-5194,https://www.cvedetails.com/cve/CVE-2015-5194/,5.0,None,None,Partial,Not required,None,Denial Of Service
CVE-2015-5187,https://www.cvedetails.com/cve/CVE-2015-5187/,6.4,Partial,None,Partial,Not required,None,Obtain Information
CVE-2015-5186,https://www.cvedetails.com/cve/CVE-2015-5186/,5.0,None,Partial,None,Not required,None,-
CVE-2015-5184,https://www.cvedetails.com/cve/CVE-2015-5184/,5.0,Partial,None,None,Not required,None,-
CVE-2015-5183,https://www.cvedetails.com/cve/CVE-2015-5183/,5.0,Partial,None,None,Not required,None,-
CVE-2015-5182,https://www.cvedetails.com/cve/CVE-2015-5182/,6.8,Partial,Partial,Partial,Not required,None,CSRF
CVE-2015-5180,https://www.cvedetails.com/cve/CVE-2015-5180/,5.0,None,None,Partial,Not required,None,Denial Of Service
CVE-2015-5179,https://www.cvedetails.com/cve/CVE-2015-5179/,5.0,None,Partial,None,Not required,None,-
CVE-2015-5177,https://www.cvedetails.com/cve/CVE-2015-5177/,5.0,None,None,Partial,Not required,None,Denial Of Service
CVE-2015-5175,https://www.cvedetails.com/cve/CVE-2015-5175/,5.0,None,None,Partial,Not required,None,Denial Of Service
CVE-2015-5173,https://www.cvedetails.com/cve/CVE-2015-5173/,6.8,Partial,Partial,Partial,Not required,None,Obtain Information
CVE-2015-5172,https://www.cvedetails.com/cve/CVE-2015-5172/,7.5,Partial,Partial,Partial,Not required,None,-
CVE-2015-5171,https://www.cvedetails.com/cve/CVE-2015-5171/,7.5,Partial,Partial,Partial,Not required,None,-
CVE-2015-5170,https://www.cvedetails.com/cve/CVE-2015-5170/,6.8,Partial,Partial,Partial,Not required,None,CSRF
CVE-2015-5169,https://www.cvedetails.com/cve/CVE-2015-5169/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2015-5168,https://www.cvedetails.com/cve/CVE-2015-5168/,10.0,Complete,Complete,Complete,Not required,None,-
CVE-2015-5164,https://www.cvedetails.com/cve/CVE-2015-5164/,9.0,Complete,Complete,Complete,???,None,Execute Code
CVE-2015-5153,https://www.cvedetails.com/cve/CVE-2015-5153/,6.5,Partial,Partial,Partial,???,None,Gain privileges
CVE-2015-5152,https://www.cvedetails.com/cve/CVE-2015-5152/,4.3,Partial,None,None,Not required,None,Obtain Information
CVE-2015-5081,https://www.cvedetails.com/cve/CVE-2015-5081/,6.8,Partial,Partial,Partial,Not required,None,CSRF
CVE-2015-5069,https://www.cvedetails.com/cve/CVE-2015-5069/,4.0,Partial,None,None,???,None,Obtain Information
CVE-2015-5069,https://www.cvedetails.com/cve/CVE-2015-5069/,4.0,Partial,None,None,???,None,File Inclusion
CVE-2015-5060,https://www.cvedetails.com/cve/CVE-2015-5060/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2015-5057,https://www.cvedetails.com/cve/CVE-2015-5057/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2015-5054,https://www.cvedetails.com/cve/CVE-2015-5054/,5.8,Partial,Partial,None,Not required,None,-
CVE-2015-5052,https://www.cvedetails.com/cve/CVE-2015-5052/,7.5,Partial,Partial,Partial,Not required,None,Sql Injection
CVE-2015-4724,https://www.cvedetails.com/cve/CVE-2015-4724/,6.5,Partial,Partial,Partial,???,None,Sql Injection
CVE-2015-4721,https://www.cvedetails.com/cve/CVE-2015-4721/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2015-4707,https://www.cvedetails.com/cve/CVE-2015-4707/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2015-4706,https://www.cvedetails.com/cve/CVE-2015-4706/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2015-4704,https://www.cvedetails.com/cve/CVE-2015-4704/,5.0,Partial,None,None,Not required,None,Directory traversal
CVE-2015-4699,https://www.cvedetails.com/cve/CVE-2015-4699/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2015-4697,https://www.cvedetails.com/cve/CVE-2015-4697/,6.8,Partial,Partial,Partial,Not required,None,CSRF
CVE-2015-4689,https://www.cvedetails.com/cve/CVE-2015-4689/,5.0,None,Partial,None,Not required,None,-
CVE-2015-4688,https://www.cvedetails.com/cve/CVE-2015-4688/,5.0,Partial,None,None,Not required,None,Obtain Information
CVE-2015-4687,https://www.cvedetails.com/cve/CVE-2015-4687/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2015-4685,https://www.cvedetails.com/cve/CVE-2015-4685/,4.4,Partial,Partial,Partial,Not required,None,Gain privileges
CVE-2015-4684,https://www.cvedetails.com/cve/CVE-2015-4684/,5.5,Partial,Partial,None,???,None,Directory traversal
CVE-2015-4683,https://www.cvedetails.com/cve/CVE-2015-4683/,7.5,Partial,Partial,Partial,Not required,None,Gain privileges
CVE-2015-4683,https://www.cvedetails.com/cve/CVE-2015-4683/,7.5,Partial,Partial,Partial,Not required,None,Obtain Information
CVE-2015-4682,https://www.cvedetails.com/cve/CVE-2015-4682/,4.0,Partial,None,None,???,None,Obtain Information
CVE-2015-4681,https://www.cvedetails.com/cve/CVE-2015-4681/,7.2,Complete,Complete,Complete,Not required,None,-
CVE-2015-4680,https://www.cvedetails.com/cve/CVE-2015-4680/,5.0,None,Partial,None,Not required,None,-
CVE-2015-4669,https://www.cvedetails.com/cve/CVE-2015-4669/,7.2,Complete,Complete,Complete,Not required,None,Sql Injection
CVE-2015-4668,https://www.cvedetails.com/cve/CVE-2015-4668/,5.8,Partial,Partial,None,Not required,None,-
CVE-2015-4667,https://www.cvedetails.com/cve/CVE-2015-4667/,7.5,Partial,Partial,Partial,Not required,None,-
CVE-2015-4650,https://www.cvedetails.com/cve/CVE-2015-4650/,10.0,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2015-4650,https://www.cvedetails.com/cve/CVE-2015-4650/,10.0,Complete,Complete,Complete,Not required,None,Gain privileges
CVE-2015-4649,https://www.cvedetails.com/cve/CVE-2015-4649/,9.0,Complete,Complete,Complete,???,None,Gain privileges
CVE-2015-4646,https://www.cvedetails.com/cve/CVE-2015-4646/,5.0,None,None,Partial,Not required,None,Denial Of Service
CVE-2015-4645,https://www.cvedetails.com/cve/CVE-2015-4645/,4.3,None,None,Partial,Not required,None,Denial Of Service
CVE-2015-4645,https://www.cvedetails.com/cve/CVE-2015-4645/,4.3,None,None,Partial,Not required,None,Overflow
CVE-2015-4639,https://www.cvedetails.com/cve/CVE-2015-4639/,6.8,Partial,Partial,Partial,Not required,None,Cross Site Scripting
CVE-2015-4629,https://www.cvedetails.com/cve/CVE-2015-4629/,7.5,Partial,Partial,Partial,Not required,None,-
CVE-2015-4627,https://www.cvedetails.com/cve/CVE-2015-4627/,7.5,Partial,Partial,Partial,Not required,None,Sql Injection
CVE-2015-4626,https://www.cvedetails.com/cve/CVE-2015-4626/,5.0,None,Partial,None,Not required,None,-
CVE-2015-4624,https://www.cvedetails.com/cve/CVE-2015-4624/,4.3,Partial,Partial,Partial,Not required,None,CSRF
CVE-2015-4619,https://www.cvedetails.com/cve/CVE-2015-4619/,6.8,Partial,Partial,Partial,Not required,None,CSRF
CVE-2015-4596,https://www.cvedetails.com/cve/CVE-2015-4596/,4.6,Partial,Partial,Partial,Not required,None,-
CVE-2015-4594,https://www.cvedetails.com/cve/CVE-2015-4594/,7.5,Partial,Partial,Partial,Not required,None,-
CVE-2015-4593,https://www.cvedetails.com/cve/CVE-2015-4593/,6.8,Partial,Partial,Partial,Not required,None,CSRF
CVE-2015-4592,https://www.cvedetails.com/cve/CVE-2015-4592/,6.5,Partial,Partial,Partial,???,None,Sql Injection
CVE-2015-4591,https://www.cvedetails.com/cve/CVE-2015-4591/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2015-4556,https://www.cvedetails.com/cve/CVE-2015-4556/,5.0,None,None,Partial,Not required,None,Denial Of Service
CVE-2015-4523,https://www.cvedetails.com/cve/CVE-2015-4523/,9.0,Partial,Partial,Complete,Not required,None,Denial Of Service
CVE-2015-4523,https://www.cvedetails.com/cve/CVE-2015-4523/,9.0,Partial,Partial,Complete,Not required,None,Execute Code
CVE-2015-4523,https://www.cvedetails.com/cve/CVE-2015-4523/,9.0,Partial,Partial,Complete,Not required,None,Bypass a restriction or similar
CVE-2015-4464,https://www.cvedetails.com/cve/CVE-2015-4464/,7.5,Partial,Partial,Partial,Not required,None,-
CVE-2015-4463,https://www.cvedetails.com/cve/CVE-2015-4463/,4.0,None,Partial,None,???,None,Bypass a restriction or similar
CVE-2015-4462,https://www.cvedetails.com/cve/CVE-2015-4462/,4.0,Partial,None,None,???,None,-
CVE-2015-4455,https://www.cvedetails.com/cve/CVE-2015-4455/,7.5,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2015-4422,https://www.cvedetails.com/cve/CVE-2015-4422/,7.6,Complete,Complete,Complete,Not required,None,Denial Of Service
CVE-2015-4422,https://www.cvedetails.com/cve/CVE-2015-4422/,7.6,Complete,Complete,Complete,Not required,None,Overflow
CVE-2015-4422,https://www.cvedetails.com/cve/CVE-2015-4422/,7.6,Complete,Complete,Complete,Not required,None,Gain privileges
CVE-2015-4422,https://www.cvedetails.com/cve/CVE-2015-4422/,7.6,Complete,Complete,Complete,Not required,None,Memory corruption
CVE-2015-4421,https://www.cvedetails.com/cve/CVE-2015-4421/,7.6,Complete,Complete,Complete,Not required,None,Denial Of Service
CVE-2015-4421,https://www.cvedetails.com/cve/CVE-2015-4421/,7.6,Complete,Complete,Complete,Not required,None,Overflow
CVE-2015-4421,https://www.cvedetails.com/cve/CVE-2015-4421/,7.6,Complete,Complete,Complete,Not required,None,Gain privileges
CVE-2015-4421,https://www.cvedetails.com/cve/CVE-2015-4421/,7.6,Complete,Complete,Complete,Not required,None,Memory corruption
CVE-2015-4409,https://www.cvedetails.com/cve/CVE-2015-4409/,6.8,None,None,Complete,???,None,Denial Of Service
CVE-2015-4409,https://www.cvedetails.com/cve/CVE-2015-4409/,6.8,None,None,Complete,???,None,Overflow
CVE-2015-4408,https://www.cvedetails.com/cve/CVE-2015-4408/,6.8,None,None,Complete,???,None,Denial Of Service
CVE-2015-4408,https://www.cvedetails.com/cve/CVE-2015-4408/,6.8,None,None,Complete,???,None,Overflow
CVE-2015-4407,https://www.cvedetails.com/cve/CVE-2015-4407/,6.8,None,None,Complete,???,None,Denial Of Service
CVE-2015-4407,https://www.cvedetails.com/cve/CVE-2015-4407/,6.8,None,None,Complete,???,None,Overflow
CVE-2015-4181,https://www.cvedetails.com/cve/CVE-2015-4181/,5.0,Partial,None,None,Not required,None,Directory traversal
CVE-2015-4180,https://www.cvedetails.com/cve/CVE-2015-4180/,5.0,Partial,None,None,Not required,None,Directory traversal
CVE-2015-4166,https://www.cvedetails.com/cve/CVE-2015-4166/,7.5,Partial,Partial,Partial,Not required,None,-
CVE-2015-4165,https://www.cvedetails.com/cve/CVE-2015-4165/,6.0,Partial,Partial,Partial,???,None,Execute Code
CVE-2015-4100,https://www.cvedetails.com/cve/CVE-2015-4100/,4.9,Partial,None,Partial,???,None,-
CVE-2015-4089,https://www.cvedetails.com/cve/CVE-2015-4089/,6.8,Partial,Partial,Partial,Not required,None,CSRF
CVE-2015-4085,https://www.cvedetails.com/cve/CVE-2015-4085/,5.0,Partial,None,None,Not required,None,Directory traversal
CVE-2015-4082,https://www.cvedetails.com/cve/CVE-2015-4082/,4.0,Partial,None,None,???,None,Obtain Information
CVE-2015-4075,https://www.cvedetails.com/cve/CVE-2015-4075/,6.8,Partial,Partial,Partial,Not required,None,-
CVE-2015-4074,https://www.cvedetails.com/cve/CVE-2015-4074/,5.0,Partial,None,None,Not required,None,Directory traversal
CVE-2015-4073,https://www.cvedetails.com/cve/CVE-2015-4073/,7.5,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2015-4073,https://www.cvedetails.com/cve/CVE-2015-4073/,7.5,Partial,Partial,Partial,Not required,None,Sql Injection
CVE-2015-4071,https://www.cvedetails.com/cve/CVE-2015-4071/,5.0,Partial,None,None,Not required,None,Obtain Information
CVE-2015-4070,https://www.cvedetails.com/cve/CVE-2015-4070/,5.8,Partial,Partial,None,Not required,None,-
CVE-2015-4057,https://www.cvedetails.com/cve/CVE-2015-4057/,5.0,Partial,None,None,Not required,None,Obtain Information
CVE-2015-4054,https://www.cvedetails.com/cve/CVE-2015-4054/,5.0,None,None,Partial,Not required,None,Denial Of Service
CVE-2015-4049,https://www.cvedetails.com/cve/CVE-2015-4049/,5.6,None,Partial,Complete,???,None,Denial Of Service
CVE-2015-4049,https://www.cvedetails.com/cve/CVE-2015-4049/,5.6,None,Partial,Complete,???,None,Overflow
CVE-2015-4049,https://www.cvedetails.com/cve/CVE-2015-4049/,5.6,None,Partial,Complete,???,None,Memory corruption
CVE-2015-4046,https://www.cvedetails.com/cve/CVE-2015-4046/,6.5,Partial,Partial,Partial,???,None,Execute Code
CVE-2015-4045,https://www.cvedetails.com/cve/CVE-2015-4045/,7.2,Complete,Complete,Complete,Not required,None,Gain privileges
CVE-2015-4035,https://www.cvedetails.com/cve/CVE-2015-4035/,4.6,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2015-4017,https://www.cvedetails.com/cve/CVE-2015-4017/,5.0,None,Partial,None,Not required,None,-
CVE-2015-3998,https://www.cvedetails.com/cve/CVE-2015-3998/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2015-3991,https://www.cvedetails.com/cve/CVE-2015-3991/,7.5,Partial,Partial,Partial,Not required,None,Denial Of Service
CVE-2015-3991,https://www.cvedetails.com/cve/CVE-2015-3991/,7.5,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2015-3934,https://www.cvedetails.com/cve/CVE-2015-3934/,7.5,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2015-3934,https://www.cvedetails.com/cve/CVE-2015-3934/,7.5,Partial,Partial,Partial,Not required,None,Sql Injection
CVE-2015-3933,https://www.cvedetails.com/cve/CVE-2015-3933/,7.5,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2015-3933,https://www.cvedetails.com/cve/CVE-2015-3933/,7.5,Partial,Partial,Partial,Not required,None,Sql Injection
CVE-2015-3932,https://www.cvedetails.com/cve/CVE-2015-3932/,6.8,Partial,Partial,Partial,Not required,None,-
CVE-2015-3931,https://www.cvedetails.com/cve/CVE-2015-3931/,6.8,Partial,Partial,Partial,Not required,None,-
CVE-2015-3913,https://www.cvedetails.com/cve/CVE-2015-3913/,7.8,None,None,Complete,Not required,None,Denial Of Service
CVE-2015-3890,https://www.cvedetails.com/cve/CVE-2015-3890/,5.0,None,None,Partial,Not required,None,-
CVE-2015-3887,https://www.cvedetails.com/cve/CVE-2015-3887/,7.2,Complete,Complete,Complete,Not required,None,Gain privileges
CVE-2015-3886,https://www.cvedetails.com/cve/CVE-2015-3886/,7.5,Partial,Partial,Partial,Not required,None,-
CVE-2015-3884,https://www.cvedetails.com/cve/CVE-2015-3884/,7.5,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2015-3883,https://www.cvedetails.com/cve/CVE-2015-3883/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2015-3882,https://www.cvedetails.com/cve/CVE-2015-3882/,5.0,Partial,None,None,Not required,None,Obtain Information
CVE-2015-3881,https://www.cvedetails.com/cve/CVE-2015-3881/,5.0,Partial,None,None,Not required,None,Obtain Information
CVE-2015-3880,https://www.cvedetails.com/cve/CVE-2015-3880/,5.8,Partial,Partial,None,Not required,None,-
CVE-2015-3830,https://www.cvedetails.com/cve/CVE-2015-3830/,4.3,None,Partial,None,Not required,None,-
CVE-2015-3657,https://www.cvedetails.com/cve/CVE-2015-3657/,6.5,Partial,Partial,Partial,???,None,Gain privileges
CVE-2015-3656,https://www.cvedetails.com/cve/CVE-2015-3656/,6.5,Partial,Partial,Partial,???,None,Gain privileges
CVE-2015-3655,https://www.cvedetails.com/cve/CVE-2015-3655/,6.8,Partial,Partial,Partial,Not required,None,CSRF
CVE-2015-3654,https://www.cvedetails.com/cve/CVE-2015-3654/,9.0,Complete,Complete,Complete,???,None,Gain privileges
CVE-2015-3653,https://www.cvedetails.com/cve/CVE-2015-3653/,9.0,Complete,Complete,Complete,???,None,Denial Of Service
CVE-2015-3653,https://www.cvedetails.com/cve/CVE-2015-3653/,9.0,Complete,Complete,Complete,???,None,Gain privileges
CVE-2015-3649,https://www.cvedetails.com/cve/CVE-2015-3649/,4.6,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2015-3643,https://www.cvedetails.com/cve/CVE-2015-3643/,4.6,Partial,Partial,Partial,Not required,None,Gain privileges
CVE-2015-3642,https://www.cvedetails.com/cve/CVE-2015-3642/,4.3,Partial,None,None,Not required,None,Obtain Information
CVE-2015-3640,https://www.cvedetails.com/cve/CVE-2015-3640/,6.0,Partial,Partial,Partial,???,None,-
CVE-2015-3639,https://www.cvedetails.com/cve/CVE-2015-3639/,6.5,Partial,Partial,Partial,???,None,Execute Code
CVE-2015-3638,https://www.cvedetails.com/cve/CVE-2015-3638/,6.5,Partial,Partial,Partial,???,None,Execute Code
CVE-2015-3637,https://www.cvedetails.com/cve/CVE-2015-3637/,6.8,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2015-3637,https://www.cvedetails.com/cve/CVE-2015-3637/,6.8,Partial,Partial,Partial,Not required,None,Sql Injection
CVE-2015-3634,https://www.cvedetails.com/cve/CVE-2015-3634/,5.0,Partial,None,None,Not required,None,Obtain Information
CVE-2015-3617,https://www.cvedetails.com/cve/CVE-2015-3617/,4.6,Partial,Partial,Partial,Not required,None,Gain privileges
CVE-2015-3616,https://www.cvedetails.com/cve/CVE-2015-3616/,7.5,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2015-3616,https://www.cvedetails.com/cve/CVE-2015-3616/,7.5,Partial,Partial,Partial,Not required,None,Sql Injection
CVE-2015-3614,https://www.cvedetails.com/cve/CVE-2015-3614/,5.0,Partial,None,None,Not required,None,Obtain Information
CVE-2015-3454,https://www.cvedetails.com/cve/CVE-2015-3454/,5.0,Partial,None,None,Not required,None,Cross Site Scripting
CVE-2015-3454,https://www.cvedetails.com/cve/CVE-2015-3454/,5.0,Partial,None,None,Not required,None,Obtain Information
CVE-2015-3450,https://www.cvedetails.com/cve/CVE-2015-3450/,6.8,Partial,Partial,Partial,Not required,None,Denial Of Service
CVE-2015-3450,https://www.cvedetails.com/cve/CVE-2015-3450/,6.8,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2015-3450,https://www.cvedetails.com/cve/CVE-2015-3450/,6.8,Partial,Partial,Partial,Not required,None,Overflow
CVE-2015-3450,https://www.cvedetails.com/cve/CVE-2015-3450/,6.8,Partial,Partial,Partial,Not required,None,Memory corruption
CVE-2015-3442,https://www.cvedetails.com/cve/CVE-2015-3442/,7.5,Partial,Partial,Partial,Not required,None,Gain privileges
CVE-2015-3441,https://www.cvedetails.com/cve/CVE-2015-3441/,9.0,Complete,Complete,Complete,???,None,Execute Code
CVE-2015-3432,https://www.cvedetails.com/cve/CVE-2015-3432/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2015-3431,https://www.cvedetails.com/cve/CVE-2015-3431/,10.0,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2015-3421,https://www.cvedetails.com/cve/CVE-2015-3421/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2015-3420,https://www.cvedetails.com/cve/CVE-2015-3420/,4.3,None,None,Partial,Not required,None,Denial Of Service
CVE-2015-3419,https://www.cvedetails.com/cve/CVE-2015-3419/,4.0,None,Partial,None,???,None,Bypass a restriction or similar
CVE-2015-3405,https://www.cvedetails.com/cve/CVE-2015-3405/,5.0,Partial,None,None,Not required,None,-
CVE-2015-3321,https://www.cvedetails.com/cve/CVE-2015-3321/,7.2,Complete,Complete,Complete,Not required,None,Gain privileges
CVE-2015-3315,https://www.cvedetails.com/cve/CVE-2015-3315/,7.2,Complete,Complete,Complete,Not required,None,-
CVE-2015-3314,https://www.cvedetails.com/cve/CVE-2015-3314/,6.8,Partial,Partial,Partial,Not required,None,Sql Injection
CVE-2015-3313,https://www.cvedetails.com/cve/CVE-2015-3313/,7.5,Partial,Partial,Partial,Not required,None,Sql Injection
CVE-2015-3302,https://www.cvedetails.com/cve/CVE-2015-3302/,5.0,Partial,None,None,Not required,None,Obtain Information
CVE-2015-3299,https://www.cvedetails.com/cve/CVE-2015-3299/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2015-3297,https://www.cvedetails.com/cve/CVE-2015-3297/,5.0,Partial,None,None,Not required,None,Directory traversal
CVE-2015-3296,https://www.cvedetails.com/cve/CVE-2015-3296/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2015-3295,https://www.cvedetails.com/cve/CVE-2015-3295/,5.0,None,Partial,None,Not required,None,-
CVE-2015-3278,https://www.cvedetails.com/cve/CVE-2015-3278/,7.5,Partial,Partial,Partial,Not required,None,-
CVE-2015-3277,https://www.cvedetails.com/cve/CVE-2015-3277/,5.0,Partial,None,None,Not required,None,Obtain Information
CVE-2015-3257,https://www.cvedetails.com/cve/CVE-2015-3257/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2015-3254,https://www.cvedetails.com/cve/CVE-2015-3254/,4.0,None,None,Partial,???,None,Denial Of Service
CVE-2015-3250,https://www.cvedetails.com/cve/CVE-2015-3250/,5.0,Partial,None,None,Not required,None,Obtain Information
CVE-2015-3249,https://www.cvedetails.com/cve/CVE-2015-3249/,7.5,Partial,Partial,Partial,Not required,None,Denial Of Service
CVE-2015-3249,https://www.cvedetails.com/cve/CVE-2015-3249/,7.5,Partial,Partial,Partial,Not required,None,Execute Code
CVE-2015-3249,https://www.cvedetails.com/cve/CVE-2015-3249/,7.5,Partial,Partial,Partial,Not required,None,Overflow
CVE-2015-3248,https://www.cvedetails.com/cve/CVE-2015-3248/,4.7,None,None,Complete,Not required,None,Denial Of Service
CVE-2015-3229,https://www.cvedetails.com/cve/CVE-2015-3229/,4.3,None,Partial,None,Not required,None,-
CVE-2015-3222,https://www.cvedetails.com/cve/CVE-2015-3222/,6.9,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2015-3220,https://www.cvedetails.com/cve/CVE-2015-3220/,5.0,None,None,Partial,Not required,None,Denial Of Service
CVE-2015-3220,https://www.cvedetails.com/cve/CVE-2015-3220/,5.0,None,None,Partial,Not required,None,Overflow
CVE-2015-3215,https://www.cvedetails.com/cve/CVE-2015-3215/,5.0,None,None,Partial,Not required,None,Denial Of Service
CVE-2015-3208,https://www.cvedetails.com/cve/CVE-2015-3208/,7.5,Partial,Partial,Partial,Not required,None,-
CVE-2015-3206,https://www.cvedetails.com/cve/CVE-2015-3206/,6.8,Partial,Partial,Partial,Not required,None,Denial Of Service
CVE-2015-3198,https://www.cvedetails.com/cve/CVE-2015-3198/,5.0,Partial,None,None,Not required,None,Obtain Information
CVE-2015-3191,https://www.cvedetails.com/cve/CVE-2015-3191/,6.8,Partial,Partial,Partial,Not required,None,CSRF
CVE-2015-3190,https://www.cvedetails.com/cve/CVE-2015-3190/,5.8,Partial,Partial,None,Not required,None,-
CVE-2015-3189,https://www.cvedetails.com/cve/CVE-2015-3189/,4.3,Partial,None,None,Not required,None,-
CVE-2015-3188,https://www.cvedetails.com/cve/CVE-2015-3188/,10.0,Complete,Complete,Complete,Not required,None,Execute Code
CVE-2015-3169,https://www.cvedetails.com/cve/CVE-2015-3169/,4.3,None,Partial,None,Not required,None,Cross Site Scripting
CVE-2015-3163,https://www.cvedetails.com/cve/CVE-2015-3163/,4.0,None,Partial,None,???,None,-
CVE-2015-3160,https://www.cvedetails.com/cve/CVE-2015-3160/,4.0,Partial,None,None,???,None,Obtain Information
CVE-2015-3138,https://www.cvedetails.com/cve/CVE-2015-3138/,5.0,None,None,Partial,Not required,None,Denial Of Service
CVE-2015-2988,https://www.cvedetails.com/cve/CVE-2015-2988/,4.0,Partial,Partial,None,Not required,None,-
